DATE,TIME,QUERY_RAW_PHRASE,ITEM_COUNT,LOG_TIME
2020-01-12,00:00:03,kabel,67200,495
2020-01-11,23:45:04,kabel,67200,436
2020-01-11,23:30:03,kabel,67200,460
2020-01-11,23:15:03,kabel,67200,432
2020-01-11,23:00:03,kabel,67200,509
2020-01-11,22:45:03,kabel,67200,440
2020-01-11,22:30:04,kabel,67200,437
2020-01-11,22:15:03,kabel,67200,481
2020-01-11,22:00:03,kabel,67200,432
2020-01-11,21:45:02,kabel,67200,460
2020-01-11,21:30:02,kabel,67200,483
2020-01-11,21:15:02,kabel,67200,505
2020-01-11,21:00:03,kabel,67200,498
2020-01-11,20:45:03,kabel,67200,540
2020-01-11,20:30:04,kabel,67200,435
2020-01-11,20:15:03,kabel,67200,459
2020-01-11,20:00:03,kabel,67200,554
2020-01-11,19:45:03,kabel,67200,468
2020-01-11,19:30:02,kabel,67200,509
2020-01-11,19:15:02,kabel,67200,477
2020-01-11,19:00:02,kabel,67200,539
2020-01-11,18:45:02,kabel,67200,456
2020-01-11,18:30:02,kabel,67200,484
2020-01-11,18:15:02,kabel,67200,510
2020-01-11,18:00:02,kabel,67200,511
2020-01-11,17:45:02,kabel,67200,565
2020-01-11,17:30:03,kabel,67200,510
2020-01-11,17:15:03,kabel,67200,477
2020-01-11,17:00:03,kabel,67200,460
2020-01-11,16:45:03,kabel,67200,487
2020-01-11,16:30:03,kabel,67200,420
2020-01-11,16:15:04,kabel,67200,451
2020-01-11,16:00:03,kabel,67200,445
2020-01-11,15:45:02,kabel,67200,499
2020-01-11,15:30:04,kabel,67200,493
2020-01-11,15:15:03,kabel,67200,500
2020-01-11,15:00:03,kabel,67200,445
2020-01-11,14:45:03,kabel,67200,464
2020-01-11,14:30:02,kabel,67200,466
2020-01-11,14:15:02,kabel,67200,498
2020-01-11,14:00:04,kabel,67200,468
2020-01-11,13:45:03,kabel,67200,579
2020-01-11,13:30:03,kabel,67200,464
2020-01-11,13:15:02,kabel,67200,574
2020-01-11,13:00:02,kabel,67200,509
2020-01-11,12:45:02,kabel,67200,504
2020-01-11,12:30:02,kabel,67200,427
2020-01-11,12:15:02,kabel,67200,421
2020-01-11,12:00:02,kabel,67200,448
2020-01-11,11:45:02,kabel,67200,526
2020-01-11,11:30:02,kabel,67200,481
2020-01-11,11:15:03,kabel,67200,509
2020-01-11,11:00:03,kabel,67200,458
2020-01-11,10:45:03,kabel,67200,499
2020-01-11,10:30:03,kabel,67200,449
2020-01-11,10:15:05,kabel,67200,444
2020-01-11,10:00:03,kabel,67200,475
2020-01-11,09:45:03,kabel,67200,439
2020-01-11,09:30:03,kabel,67200,518
2020-01-11,09:15:03,kabel,67200,455
2020-01-11,09:00:03,kabel,67200,446
2020-01-11,08:45:03,kabel,67200,490
2020-01-11,08:30:03,kabel,67200,508
2020-01-11,08:15:02,kabel,67200,449
2020-01-11,08:00:03,kabel,67200,439
2020-01-11,07:45:02,kabel,67200,508
2020-01-11,07:30:02,kabel,67200,444
2020-01-11,07:15:03,kabel,67200,471
2020-01-11,07:00:05,kabel,67200,502
2020-01-11,06:45:03,kabel,67200,550
2020-01-11,06:30:02,kabel,67200,497
2020-01-11,06:15:02,kabel,67200,443
2020-01-11,06:00:02,kabel,67200,509
2020-01-11,05:45:03,kabel,67200,510
2020-01-11,05:30:03,kabel,67200,468
2020-01-11,05:15:03,kabel,67200,450
2020-01-11,05:00:02,kabel,67200,480
2020-01-11,04:45:02,kabel,67200,481
2020-01-11,04:30:02,kabel,67200,493
2020-01-11,04:15:02,kabel,67200,474
2020-01-11,04:00:03,kabel,67200,481
2020-01-11,03:45:03,kabel,67200,450
2020-01-11,03:30:03,kabel,67200,471
2020-01-11,03:15:03,kabel,67200,497
2020-01-11,03:00:02,kabel,67200,518
2020-01-11,02:45:03,kabel,67200,453
2020-01-11,02:30:03,kabel,67200,476
2020-01-11,02:15:03,kabel,67200,456
2020-01-11,02:00:03,kabel,67200,493
2020-01-11,01:45:04,kabel,67200,493
2020-01-11,01:30:03,kabel,67200,483
2020-01-11,01:15:03,kabel,67200,505
2020-01-11,01:00:03,kabel,67200,443
2020-01-11,00:45:03,kabel,67200,485
2020-01-11,00:30:03,kabel,67200,528
2020-01-11,00:15:02,kabel,67200,444
2020-01-11,00:00:03,kabel,67200,502
2020-01-10,23:45:03,kabel,67200,492
2020-01-10,23:30:02,kabel,67200,463
2020-01-10,23:15:03,kabel,67200,518
2020-01-10,23:00:03,kabel,67200,459
2020-01-10,22:45:03,kabel,67200,462
2020-01-10,22:30:03,kabel,67200,469
2020-01-10,22:15:03,kabel,67200,464
2020-01-10,22:00:02,kabel,67200,457
2020-01-10,21:45:02,kabel,67200,435
2020-01-10,21:30:03,kabel,67200,450
2020-01-10,21:15:03,kabel,67200,498
2020-01-10,21:00:04,kabel,67200,452
2020-01-10,20:45:03,kabel,67200,473
2020-01-10,20:30:02,kabel,67200,506
2020-01-10,20:15:02,kabel,67200,444
2020-01-10,20:00:02,kabel,67200,455
2020-01-10,19:45:02,kabel,67200,468
2020-01-10,19:30:02,kabel,67200,496
2020-01-10,19:15:04,kabel,67200,470
2020-01-10,19:00:02,kabel,67200,480
2020-01-10,18:45:03,kabel,67200,499
2020-01-10,18:30:03,kabel,67200,542
2020-01-10,18:15:03,kabel,67200,504
2020-01-10,18:00:03,kabel,67200,515
2020-01-10,17:45:03,kabel,67200,452
2020-01-10,17:30:03,kabel,67200,439
2020-01-10,17:15:03,kabel,67200,487
2020-01-10,17:00:03,kabel,67200,527
2020-01-10,16:45:03,kabel,67200,499
2020-01-10,16:30:03,kabel,67200,484
2020-01-10,16:15:03,kabel,67200,471
2020-01-10,16:00:03,kabel,67200,486
2020-01-10,15:45:03,kabel,67200,489
2020-01-10,15:30:03,kabel,67200,504
2020-01-10,15:15:02,kabel,67200,492
2020-01-10,15:00:03,kabel,67200,527
2020-01-10,14:45:02,kabel,67200,487
2020-01-10,14:30:03,kabel,67200,510
2020-01-10,14:15:03,kabel,67200,480
2020-01-10,14:00:03,kabel,67200,439
2020-01-10,13:45:03,kabel,67200,542
2020-01-10,13:30:04,kabel,67200,449
2020-01-10,13:15:03,kabel,67200,570
2020-01-10,13:00:04,kabel,67200,525
2020-01-10,12:45:03,kabel,67200,535
2020-01-10,12:30:02,kabel,67200,437
2020-01-10,12:15:04,kabel,67200,489
2020-01-10,12:00:02,kabel,67200,492
2020-01-10,11:45:02,kabel,67200,525
2020-01-10,11:30:02,kabel,67200,419
2020-01-10,11:15:02,kabel,67200,420
2020-01-10,11:00:04,kabel,67200,548
2020-01-10,10:45:02,kabel,67200,440
2020-01-10,10:30:02,kabel,67200,511
2020-01-10,10:15:02,kabel,67200,532
2020-01-10,10:00:03,kabel,67200,495
2020-01-10,09:45:03,kabel,67200,488
2020-01-10,09:30:03,kabel,67200,475
2020-01-10,09:15:03,kabel,67200,497
2020-01-10,09:00:03,kabel,67200,537
2020-01-10,08:45:03,kabel,67200,433
2020-01-10,08:30:03,kabel,67200,447
2020-01-10,08:15:03,kabel,67200,524
2020-01-10,08:00:05,kabel,67200,553
2020-01-10,07:45:03,kabel,67200,463
2020-01-10,07:30:02,kabel,67200,499
2020-01-10,07:15:04,kabel,67200,486
2020-01-10,07:00:03,kabel,67200,467
2020-01-10,06:45:03,kabel,67200,464
2020-01-10,06:30:02,kabel,67200,502
2020-01-10,06:15:04,kabel,67200,503
2020-01-10,06:00:03,kabel,67200,459
2020-01-10,05:45:03,kabel,67200,512
2020-01-10,05:30:03,kabel,67200,485
2020-01-10,05:15:03,kabel,67200,478
2020-01-10,05:00:03,kabel,67200,469
2020-01-10,04:45:03,kabel,67200,487
2020-01-10,04:30:02,kabel,67200,487
2020-01-10,04:15:03,kabel,67200,450
2020-01-10,04:00:03,kabel,67200,526
2020-01-10,03:45:03,kabel,67200,468
2020-01-10,03:30:03,kabel,67200,437
2020-01-10,03:15:02,kabel,67200,460
2020-01-10,03:00:02,kabel,67200,432
2020-01-10,02:45:04,kabel,67200,535
2020-01-10,02:30:03,kabel,67200,468
2020-01-10,02:15:03,kabel,67200,529
2020-01-10,02:00:03,kabel,67200,436
2020-01-10,01:45:04,kabel,67200,439
2020-01-10,01:30:03,kabel,67200,476
2020-01-10,01:15:02,kabel,67200,498
2020-01-10,01:00:04,kabel,67200,477
2020-01-10,00:45:02,kabel,67200,465
2020-01-10,00:30:03,kabel,67200,443
2020-01-10,00:15:04,kabel,67200,498
2020-01-10,00:00:03,kabel,67200,446
2020-01-09,23:45:04,kabel,67200,505
2020-01-09,23:30:02,kabel,67200,466
2020-01-09,23:15:03,kabel,67200,434
2020-01-09,23:00:03,kabel,67200,496
2020-01-09,22:45:03,kabel,67200,477
2020-01-09,22:30:03,kabel,67200,483
2020-01-09,22:15:03,kabel,67200,445
2020-01-09,22:00:03,kabel,67200,450
2020-01-09,21:45:02,kabel,67200,482
2020-01-09,21:30:03,kabel,67200,463
2020-01-09,21:15:03,kabel,67200,517
2020-01-09,21:00:05,kabel,67200,503
2020-01-09,20:45:03,kabel,67200,431
2020-01-09,20:30:03,kabel,67200,480
2020-01-09,20:15:02,kabel,67200,491
2020-01-09,20:00:02,kabel,67200,424
2020-01-09,19:45:04,kabel,67200,497
2020-01-09,19:30:03,kabel,67200,476
2020-01-09,19:15:03,kabel,67200,450
2020-01-09,19:00:02,kabel,67200,500
2020-01-09,18:45:03,kabel,67200,446
2020-01-09,18:30:04,kabel,67200,518
2020-01-09,18:15:02,kabel,67200,478
2020-01-09,18:00:03,kabel,67200,465
2020-01-09,17:45:02,kabel,67200,523
2020-01-09,17:30:03,kabel,67200,506
2020-01-09,17:15:03,kabel,67200,418
2020-01-09,17:00:03,kabel,67200,471
2020-01-09,16:45:03,kabel,67200,518
2020-01-09,16:30:03,kabel,67200,466
2020-01-09,16:15:03,kabel,67200,548
2020-01-09,16:00:03,kabel,67200,519
2020-01-09,15:45:03,kabel,67200,452
2020-01-09,15:30:03,kabel,67200,503
2020-01-09,15:15:03,kabel,67200,508
2020-01-09,15:00:04,kabel,67200,465
2020-01-09,14:45:03,kabel,67200,474
2020-01-09,14:30:03,kabel,67200,559
2020-01-09,14:15:03,kabel,67200,444
2020-01-09,14:00:03,kabel,67200,465
2020-01-09,13:45:02,kabel,67200,472
2020-01-09,13:30:03,kabel,67200,550
2020-01-09,13:15:03,kabel,67200,538
2020-01-09,13:00:03,kabel,67200,501
2020-01-09,12:45:03,kabel,67200,491
2020-01-09,12:30:03,kabel,67200,567
2020-01-09,12:15:02,kabel,67200,587
